age,income,existing_debt,credit_amount,credit_history_len,num_loans,num_defaults,employment_years,target
-0.30185259157362193,76424.80207833947,2994.0116884029553,40766.91064109788,1.3580162648617675,-0.510362879386224,-0.47005755038678254,-1.3025176744613005,0
2.176229484572187,47865.40144734898,2729.353561416014,30266.781944963714,1.1686472273083013,-2.1495002660400675,0.04867796877511547,-1.3485567214613337,0
-1.934844919791888,79750.52915336276,3794.7294010798473,32388.604658460372,1.7045914737634207,2.045100110461114,1.7196506932741653,-0.49164070146821426,0
-3.6073711680866842,96534.23372270982,2989.6973026298033,26836.26119123791,3.250090752037193,2.5714600569061,3.032913271495639,-0.8120231212019435,0
-0.085846236627158,76049.43317095339,4968.252580451183,31834.230186482353,-1.3778601246800386,0.7123268245722133,-1.3260274144333946,0.7824268072137432,1
2.644793653342464,54475.47364610615,4026.246518441227,35607.81070924351,1.1145505842242291,-3.9180886762865623,-1.5611229821630324,-2.3911057310440604,0
1.6793968317045767,60926.452688931575,3995.905480173733,25117.49341466957,-0.31249205341599817,-1.2439639314191901,-0.7595322209439652,0.9104015331417007,1
-0.6855011298225471,75575.81896083814,4236.259231266998,13459.380028207303,1.8588325111304669,-0.6411240912739338,1.6981659294710716,-1.7767562112605946,1
-2.566775898021636,96732.56831032074,3878.6959836083697,13007.56665081139,0.6607078416340715,2.027800949965611,1.5563945337262506,0.8918061510955066,0
-2.2482084021741904,93055.1862692121,3397.466899835061,32574.31532802561,-2.0094108005260143,3.0206143782140344,-1.0351100602816907,0.8877474651151249,1
-1.3681257295221585,85042.25505821189,1706.4128327330882,21205.867631385758,0.1939738186736697,0.37563873796063263,0.2101717422566477,-1.520039308577212,0
0.2031900372452824,75711.56735419238,1678.9063780585645,10786.783255688328,3.0264798346030006,-2.9022663303303124,1.44071956717112,-2.5271484875942756,1
-1.0085181781166759,81428.35357934306,4138.786902414101,19673.732565576138,1.4670640108487292,0.061310327508631746,1.1469502454003688,-0.6534464761066627,1
0.9117105801878481,67285.58402767076,4338.580878267859,36481.7847615905,0.7227034093982263,-1.1182755014845098,-0.7976320427905239,-0.1950297835018966,0
1.6959073456576308,59608.03149807211,3301.361048547555,26047.25923744413,3.1184840741751243,-3.0003374656622728,0.8771045740978518,-1.025415576070161,1
0.12394321537710933,76544.33637145607,2993.7326620802287,24921.632413902476,0.31495639560482624,-0.0677214958916803,-0.11778136788746821,1.4256485560199406,1
-2.0288308473190773,101087.92291316796,3894.5687225784022,6520.998984645911,0.6531880011694221,-0.8983818567915146,0.29827801150962807,-2.5432787266345596,1
-1.1727953486073361,66122.63797277998,3454.507055453559,36678.58009816645,1.5842892616964632,1.8188319755723383,1.7139217906597346,-1.330242698485141,0
0.5408475122125008,73502.01865093029,3919.6599346373455,15626.606078263987,2.4211161600544204,-2.678780890091253,0.8242979120584005,-1.7959864959705722,1
-1.3010375839171082,85239.09754617739,3535.861732668227,25186.61547834264,0.8413106529414838,0.25782897098318125,0.33600437198483,-1.194438396393431,0
-1.3431527844109659,80292.92068279487,3656.5905028807256,24873.33913575518,0.8275258702799283,1.5770316473393273,1.1873006128404902,0.6129598351780801,0
0.4609608172658866,64637.29155203066,3723.3281202696407,31181.730217410637,0.5849636262546216,0.07084296135000412,0.2192105685629607,0.3192589368548653,0
0.8655588077960437,86603.86101627213,4643.944123334711,27147.613739780158,-0.9911817903239568,-2.620860882500703,-3.0042179101409308,-0.3378187865015022,0
-3.6294634711410043,99301.06030634936,3441.3619624174494,31352.05817449683,2.0995757214125406,2.8960442820473755,1.951891760909222,-0.5354883253960858,0
-2.9094305159673723,84584.25987304832,4535.373088839492,39578.49237467193,1.6375580210544143,3.581149970070727,1.9278371441973685,-0.07066122539877562,0
-1.2032410864625223,84513.0447973315,3131.9196645771767,16706.998147606606,2.48240617589453,-0.32064275071627524,1.7848925616494435,-0.7728637787555129,1
-0.7916461006582288,82965.4737715924,3469.9443411346556,29207.310936857375,0.03722711647867927,-0.2285374434338585,-0.7300940274601921,-1.5596799677151814,0
-0.4267959971648295,55519.49464551116,2563.4810992139523,12655.478907410503,2.2725051690506906,1.3170000037180274,3.8139842191764686,-0.36287449334342947,0
0.10741905954133699,74601.0532761438,4510.966072359868,23760.1051957732,1.5972727131746534,-1.0905017098902194,0.4994896891595014,-0.510819111644783,1
-0.48455718988090657,84668.81242689272,3315.688597762261,12513.666578498283,1.2682374620237367,-2.0120654429733387,0.2373248606778218,-2.5043225066756296,1
-1.1086016855192944,83581.5480260504,4898.226768813724,28241.264294615965,-0.9987280725899922,1.631381997519753,-0.5117230750830604,0.9710102476907676,1
-2.9014892639216674,85356.92984362981,3782.4051846411503,15779.580807150509,1.894687712860375,3.0279057122942463,3.332630602354969,0.07466437628636569,0
1.354413534281435,32278.773794348388,2852.4838323460417,25282.03645843499,2.0452079932786535,0.3278909806710679,3.0559021335987264,-1.5247551632097156,0
0.1375140551503408,77361.34967246884,5067.248656451309,42836.77873622308,-4.919753434427964,1.4235998791616902,-4.331141208429575,0.6214138368833095,1
-0.5311776813107013,68359.74234997414,4633.272650024889,32404.441718447044,1.4770910048289183,0.27922165274410693,0.9441888683071604,-1.7460214126189793,0
-1.66922265094349,92396.15972321059,4600.74199569214,12432.881313973541,-0.22550608785000215,0.3578176945240974,0.18905058400334124,-1.0152545130745287,1
-0.39217411383321027,75516.7621139719,5652.759230211355,15307.307686227101,1.4047282268897248,-0.7121189787363126,1.1549439261278858,-1.1859087610484909,1
-3.039664298831937,81924.80724032642,1157.3146210602024,33329.53175418518,2.2350642679157016,3.287619506160947,2.7753578554480107,-1.1813083813436318,0
0.9229945342779556,56913.59883478603,3329.4233892049833,37167.74726944245,1.2655546772146755,-0.9528183962629733,0.10895355004253714,-1.7561765834007859,0
-1.8802223994472769,90300.73323168975,3960.8499946487677,18658.486499022292,0.05082129399403279,1.433971973199981,0.6284920509426113,0.10951503707132959,0
-0.8916263783433871,80208.6149326334,2940.2342517571715,29153.993997772246,0.3817024427240614,0.6194161438776014,0.05641075321103548,-0.34820954458568676,0
0.7010177017008453,62477.057226310404,4478.703401515712,27478.37184788309,1.4311431450192236,-2.266124184953742,0.041185367647806594,-3.9193169064052333,0
-1.7635690325109628,94715.3789815173,5745.241886021271,36654.697188204686,1.9032020871412256,-0.01052289816476737,-0.0941945763605505,-1.2771361591536046,0
0.12456023225964531,50517.43389600449,5400.101839115534,23694.37508769714,2.4115323153357355,1.071515679580561,3.197767320189079,-0.24793800671970578,0
-1.0981154388155483,78670.73356314581,4089.9769117156284,23636.96485769365,0.32843478776955215,0.6648209102055878,0.5156781022202706,-1.2141231024311998,0
1.6788808118679943,49652.87803934816,4969.912025221195,29747.180340765586,1.8611193059403912,-1.7362154077399,0.8006002386205967,-1.4514037969262708,0
-0.7376937410519804,93599.18995230635,2789.4629308837134,11156.333255029509,-0.2630088889911819,-0.9595338049921929,-0.6465525872520929,-0.06264666412392406,0
-1.7718689849536353,79804.20746117315,3960.9456816741026,30575.565329426263,0.7491470864092478,2.0607382210211487,1.1210692477565922,-0.3928438319788219,0
-1.3703937593080942,82972.8670584005,4757.871998555877,36814.300709112074,1.9098652824099136,0.9621546772191674,0.7974872021816025,-0.08301195038991038,0
-1.03616581834507,79284.43483583882,5146.87845477698,17292.70492149057,-0.7114536886551348,0.7373643705325397,0.16989217015524,-1.1206940692345904,0
-2.212678647091844,86677.67983415927,5127.318581211548,30433.90136957433,1.5462706093327039,1.636505509376256,1.2887084513325506,-1.0211910934035604,0
2.0421263254623203,44392.71134587584,3689.232348735634,27884.435007229546,1.4522987790259965,-1.692199182054729,0.80673894121909,-1.2936208360989716,0
-2.239032766120274,105351.3849392316,5110.790243847388,8327.225444825424,1.4624836191303368,-1.4855175563663763,0.34262352930658607,-3.2973257782811993,1
1.0874019174090874,62191.42261057277,3021.0625689031854,28732.391340379796,-1.9141191164797182,0.24857379337630692,-1.3584662365829414,1.0142685069513373,1
2.6327620756378938,48034.51200311462,4852.086137169459,34026.485335475474,1.3930280662201122,-3.514226809066404,-0.7715673477915902,-2.683929423214698,0
-2.065693493358356,91203.80427870878,3775.9253802063413,32189.406016964713,0.8206285009573501,1.0536566447517783,0.14745739547734976,-1.3689202259728068,0
-2.4433467166035605,100652.55145164186,5003.349169877642,24228.50780465124,1.407643883834879,0.7901726625571803,0.5963877568232501,-0.5872516533213519,0
0.29426129222488256,64755.817776000156,1951.212105919289,29735.335944471,0.5227994203947098,0.533390623100995,0.5126660937715111,0.7812583093046399,0
-1.282999115208698,78392.75458022032,3527.8751482554653,31960.44415661108,1.0555345204441753,0.8065495337236304,0.626499409294295,-1.5339479147539783,0
-1.1131895338658313,108485.41409471133,2812.565548963431,30796.9376062408,-0.35155673669663234,-1.5076716334565754,-2.81626017867016,-0.41028369330905323,0
2.1547608231874746,55088.99618641388,4062.9592874858054,20239.99137407324,0.04749832173072033,-2.4159095862139583,-0.5671451732155672,-0.7810359904175879,0
-0.9018426608608284,85267.10715580819,2743.2203124623575,29623.64972646497,-1.2097951436322385,1.0445775648259992,-1.1467842473855157,0.5947404669896876,1
0.04170546936448116,75907.55293477641,3691.0689994881327,32180.034548175317,-2.6819357900473624,1.0292979455699134,-2.1542356178436752,1.0562997528273272,1
1.8916053751044204,60648.195369842986,2599.552889342597,18044.750083132898,-0.5314523516306975,-2.256086590152673,-0.9629327652012293,-0.519314446283551,0
-2.025550389666661,81968.69874023786,2580.770163873699,40868.86812557684,2.2588242222031045,1.4104461496683331,1.2050589401583902,-1.819092016648745,0
-1.7981781148750127,71936.01027320564,4175.979641353158,23891.335878656304,1.4558236063371144,2.439511738168222,2.598097615833288,-0.5933359608985728,0
-1.6288229729635844,72966.01846122538,303.18046841818716,25458.782619044752,1.5445937134556385,1.898110570043364,2.224843636271989,-0.9553546931158219,0
0.22341505038503143,63578.72784160273,5456.580902782387,21389.05210394191,0.8177407742247983,0.40291822380923925,1.2668095353068827,0.5038210573207225,1
-0.9725543923940039,89281.85858899451,3905.885604910239,11276.79867679003,-0.5305455609254897,-0.8528175750052849,-0.5295700104630093,-1.9319500540925547,1
-0.24027442310106759,60164.04307878568,3764.7183083096047,10122.777432434357,0.19401032049410305,1.501499815428911,2.3174226487266507,0.4953060982241628,0
-1.6189532844147176,90529.44565972367,2733.1840106313116,20401.176296958107,0.6243313278544353,0.7306422996945383,0.5288763749154661,-0.10550900755559323,0
-1.9678737086241607,90796.74594710715,4762.594427949275,24446.382696820154,0.4279451022604608,1.1962233815537868,0.419656231598896,-0.6732135075944989,0
1.1645163054025085,55682.64203092936,2602.6124535329036,38863.4757491866,2.7289928764091713,-1.658628866048994,0.715814521026821,-1.7477460258110475,0
0.06417531657342408,62696.65326453666,3679.641231821768,23732.97674899868,0.08582168139714375,0.34997884715451255,0.6588397887424833,-1.0879679350491862,0
-0.2140597805794536,66042.45994747139,1627.6251373993186,24316.46595297779,1.6807204787404424,-0.1286856419153064,1.4470387296868061,-1.4519804752261978,0
-0.30499278683030046,82846.04046922359,4192.321661622771,14540.88676238798,0.32948339031202045,-1.4954998975480502,-0.282294358259708,-1.747268319090732,1
-2.0440487050805647,75844.29314292941,3782.5494052851964,20472.727819063824,0.6429280094088983,2.66351527008194,2.217519654037667,-0.5997831233084152,0
-1.2152510262922038,91906.80859347181,4421.88870561894,29953.618247977352,0.07754598599335871,-0.02760220921175649,-0.9756915539848345,-0.7646924572928253,0
3.1035966185900117,45973.92867537529,3283.382248223379,39526.164086902594,1.6589803829850398,-3.7844503485679644,-1.0768771784741884,-1.947233122917096,0
-0.7583437635667296,86684.01433359669,1787.538527818587,34134.03282598179,0.21329061542222116,-0.4043490816835187,-1.183214839898876,-1.0862805914373748,0
-1.5225782451252146,87038.76916452567,2684.3843625527197,26417.289175332273,1.1382418614791794,0.4353442781779764,0.519178824577131,-1.1008914154069347,0
-0.3332470721202325,71764.8994212415,2508.6606905841886,24606.698894787423,1.1775216683589926,-0.8844503113392287,0.489610130133857,-2.778595139462804,0
-1.0361626231971393,84728.71277783258,3509.7931905768764,21491.162463225035,0.676574741492505,0.1010723835569538,0.33972770817865333,-0.569104040313116,0
1.623379252119164,54561.120067616466,3356.9480763920483,24115.064463795825,1.3635018449807106,-2.7472492879825277,0.1305173572054391,-3.0401371108616075,0
-1.6336524917827222,84665.03666410505,2473.1495028297354,28764.94646043776,1.3702452951056396,0.5184222261756963,0.7133939874515893,-1.8280926567042535,0
-0.056069356253553575,89477.61576087352,5120.483642535937,37377.10235389204,0.04200659187807365,-2.127318802956903,-2.6003235367489275,-1.94051413520755,0
1.8691492138294372,55193.868325813346,2312.7761495758937,33400.143263836944,-2.629382706210586,-0.2600303172649139,-2.2575870035718117,0.6537465182234132,1
-1.2221230127626221,77051.82736761215,3921.9932118878323,18685.142129059255,1.8950503077086576,1.5345296655868348,2.4401416456298293,1.3022921840024804,1
1.1735909531911992,35099.628846277104,4476.0318445092225,37710.38378284673,4.772754190119105,-1.8377886380512543,3.1333839775379495,-5.286221727740337,0
-0.3759319601499763,80507.75154096748,4630.830857676469,22771.965445826394,-0.4936441229551958,-0.5788969381503015,-0.8447996701547822,-1.3659273259281473,0
0.1264293648231441,64570.0938158066,2915.66241358031,24460.11693329957,0.9564440276111162,-0.4651175093559331,0.7563339439073301,-1.733387877515157,0
0.6431373255212639,75033.21896113473,4354.864856788074,24096.789213438955,-0.4890688014354809,-1.1076731309572057,-1.1645957531130364,0.1882790504846219,0
0.6511685945045297,71854.27046079864,3267.8986492686204,26196.75151397601,0.6848043132592678,-1.4573006374795185,-0.4751308611704024,-0.5726101722260594,0
-1.3698339908756956,89279.55668024303,4886.268068202632,11670.302806884116,2.2242525232097403,0.5887748850216068,2.1475445779206006,1.8106955420221924,1
-1.2646272190774044,86808.29554405103,2959.654595184995,29035.138857429698,-0.4934684937438478,1.4563963528865347,-0.3970377806849785,0.9930525941647199,1
-0.8291762736327299,84280.62180586302,4757.124475204541,36313.38101665024,-2.5705978878517346,1.7197519219982191,-2.202136595759277,0.9759062064310311,1
0.48195524314695065,71614.13781444289,2475.321510126122,24476.14416069557,-0.9511846528422943,-0.6704262936985163,-1.1144805252441696,-0.55682931511703,0
0.9041435080092907,71305.25153494609,3986.7542380472078,11125.99700408322,0.3948756326931572,-2.7257019610959503,-0.33405848083959333,-2.1986668547146255,1
1.432638366697353,46283.412112853795,4854.1062087553155,24137.20234764891,1.7012878198516437,-1.6296342648294821,1.3153639096723126,-2.8212439241289777,0
0.5121904276495278,70403.88022114037,3002.4934550794333,29154.50611066742,0.5889271838747192,-2.118078151274371,-0.9239441488518293,-3.209307835850109,0
1.2934928606698486,74115.23470374433,5350.033176599539,25832.851549447885,-0.880522136313832,-1.6008130131606038,-1.8973173235747773,1.0773984510289676,0
1.3483749484944767,65666.66632905579,3729.4176989251855,24140.86120620593,0.07495881300876595,-1.2717704893137634,-0.5767086074683377,0.9122382004802362,1
-1.1877501817561098,72106.15528636213,2550.7522675149667,25400.875537718694,1.0705179796601993,1.1625101297375873,1.4891319929613447,-1.4421380653714435,0
-1.8637013066706067,85952.6776506841,1805.6588376640052,23050.005708784047,0.855431090306791,2.0866810693700506,1.4164413582164126,1.103014817044483,1
-0.7289511131873027,76792.16166021448,4167.865208510088,32372.99422429797,0.9212739125647097,0.5263222124107088,0.31308878552002783,-0.44416394530449177,0
0.21635927323604798,81102.79476018595,3996.983042128417,22579.713233880793,0.15383609332625847,-1.424289423328728,-0.9355902542807258,-0.36337727046343016,1
-1.081609045222284,77946.21699672106,3312.2499091009386,20468.164971952396,0.9763253352051832,0.7926242849962617,1.2634308266712553,-0.40812241344111044,0
-0.06438656005981071,59378.5190799008,3675.941455299693,24405.9638737834,2.1477432294743206,-0.32831488867078706,1.9610762398236983,-2.5005640282507464,0
-1.5828905063867884,83196.42925405977,3026.2510803451455,26049.116044207076,2.360653357555919,-0.4757531300238588,1.195723462987056,-3.4600462303418804,0
1.2789925207412574,63983.01513547652,3286.108817688793,42033.8820356479,1.0133999159211955,-1.6895059401776638,-1.1387236904600946,-0.8466680333071188,0
1.7466002431465042,47317.11078981024,5035.501426024613,23907.008953272267,1.465084358332339,-0.8897398462031082,1.3665526954988443,0.25066731960801447,0
-1.686147820427684,88250.74827910264,4443.577245500952,36312.98562337594,-2.3275552200270875,2.6392761721959137,-1.5848777682657518,0.7668392969716229,1
-0.7640436254344536,55515.50586683291,3849.9466302413275,33726.36256806449,0.6176946673649839,1.8925473731319604,1.6508242505215922,-2.484739927726194,0
-1.487828017039639,91191.26334567057,5738.9855713081215,22791.55885272254,0.5714974368712776,0.40891699583407837,0.12950677039253825,-0.3270651281788055,0
-0.7422339885483666,72594.83010383387,3238.094010378055,31417.801206424425,1.7239159057576152,1.136474687637806,1.4203922817925936,0.5989012867821362,0
-2.05018695038984,72513.13737437854,3485.280943619947,32789.166572833725,1.8459818983562553,2.295274204712066,2.28147950586889,-1.926363848791965,0
3.761252367832721,64188.003977232445,1889.717323099504,30656.651475895756,-1.583483796558394,-4.22888548009224,-4.0459571222068735,1.852099092253264,0
-0.5597737267141082,79546.50014537417,3924.025900958293,31578.903853856933,0.08049733307514684,-0.33838731453533466,-0.7961404280770941,-1.735827550545078,0
-1.3789463249681664,94838.29645036637,3171.0945199591256,28171.655156277488,-0.14452163985942046,0.4515531100571304,-0.9014289598738138,0.28680816065115233,0
1.377071510881578,62564.49808199297,3653.181005942731,20793.01734879296,0.3724620340171544,-2.1405360588882703,-0.40475885926747784,-1.3533166957074134,0
-2.4473679757988056,105901.04572603847,3590.1874165200124,29902.332192384754,-1.5565877611649905,1.9170390746872978,-1.6033278157856026,0.8562219023900052,1
1.3291450854262445,61228.781524038604,4548.17932849902,35268.177675614286,1.171815438739905,-1.8904486554981328,-0.5692473060838026,-1.3290682560711808,0
-0.7079203893841506,85477.07923285232,2519.7355066187697,16242.892083056406,1.4438303214264383,-1.0461484703402906,0.5790883401551877,-0.9908536774765704,1
0.7909767821039547,59250.92456421432,3427.198210234939,26417.93078891212,-0.15027690739341293,-0.15179139519872664,0.07278218440244137,-0.41625688480606193,0
0.5383917941301308,51249.814737127694,3962.33617923631,29288.54306981426,2.4835496099437973,0.2636476466996014,2.388343917307605,-0.5108682475863914,0
1.0911327996272857,48883.154025896234,2117.341565549348,40874.39143934969,2.5022565131891437,-1.1489883627203996,1.0001399840338705,-2.6408855062453926,0
0.9621355504855369,53691.55413233906,3267.0351146860235,34029.72445463192,2.320718650425012,-0.2174018371185119,1.530177606389111,0.2899489006723692,0
0.7414395184122927,60421.83618101511,4024.431418116894,32459.373762938707,1.6208601023305822,-0.6557909753691958,0.6727545648750444,-0.529751909710988,0
0.2582578722011855,76708.3117683694,3590.324193360508,18350.476982198565,0.6369737514424034,-1.862860444336364,-0.3241421646940621,-1.6879518229950092,1
-0.10098674222773925,78028.64761752643,2782.6444436613447,19461.213672504473,0.2981565316954118,0.04622095135934223,0.2553530399070969,1.3557974534339412,1
-0.7825309781664767,90965.62977448828,4735.017468035375,14583.541587799524,3.4126499523913636,-2.8402540878618234,1.027068408268846,-2.7699475235106332,1
-0.1363655487482617,80048.90276293625,3515.757356745915,23489.676894627213,1.5794172138488047,-1.2382406332129487,0.2403927334406323,-0.6011134439822003,1
-0.7994039032332075,62096.16909955138,4547.206349895892,27831.472767791813,1.898023355852329,2.339114150871819,2.82835625116236,1.0918904357415458,0
0.6913255875036578,83447.99384326139,2700.8538856819514,27167.291194338315,-0.7014074150932295,-3.26343943580676,-2.8949762306828544,-3.0541586135838124,0
-3.823901100134913,107866.66888662429,3312.7441879087105,34333.03561278673,-1.569577425815846,4.047606966610926,-0.6739518706265654,0.5678166471579159,1
-0.4352231998801492,79793.22515219424,2513.919648935094,27862.648897484807,0.4261117435019436,-0.23445562590066804,-0.312362712591374,-0.5240173168419608,0
-2.225774810558111,92218.05843692819,4808.323562206055,24751.254628809766,1.4035952248320822,1.4157446083086158,1.1883849532122153,-0.18572485040156794,0
